Country,col,n.x,val,Year.x,n.x.x,WPF_mean,Year.x.x,n.y,polity2_M,democ_M,autoc_M,Year.y,Entity,Region,Region_num,polity_Bin,Series,n.y.y,Value,Year.y.y
ARM,TrustNeighbor_M,2,2.820838832506565,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,4215.283925619827,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustNeighbor_M,2,2.820838832506565,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.22823774152331877,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustNeighbor_M,2,2.820838832506565,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,-0.24584812091456534,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustPagan_M,2,1.71730372554714,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,4215.283925619827,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustPagan_M,2,1.71730372554714,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.22823774152331877,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustPagan_M,2,1.71730372554714,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,-0.24584812091456534,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustStranger_M,2,1.819135422133985,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,4215.283925619827,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustStranger_M,2,1.819135422133985,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.22823774152331877,2013_2014_2015_2016_2017_2018_2019_2020_2021
ARM,TrustStranger_M,2,1.819135422133985,2011_2021,9,70.98777777777778,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,5.333333333333333,5.333333333333333,0,2013_2014_2015_2016_2017_2018,Armenia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,-0.24584812091456534,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,ConfGV_M,2,2.8254677367754,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,ConfGV_M,2,2.8254677367754,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,ConfGV_M,2,2.8254677367754,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,ConfTV_M,2,2.981859042122235,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,ConfTV_M,2,2.981859042122235,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,ConfTV_M,2,2.981859042122235,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,FightForCountry_M,2,0.596271204523632,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,FightForCountry_M,2,0.596271204523632,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,FightForCountry_M,2,0.596271204523632,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,GeneralTrust_M,2,0.5422584535178325,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,GeneralTrust_M,2,0.5422584535178325,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,GeneralTrust_M,2,0.5422584535178325,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,IntPoli_M,2,2.3618146996995097,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,IntPoli_M,2,2.3618146996995097,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,IntPoli_M,2,2.3618146996995097,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormObedience_M,2,0.2370504753713965,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormObedience_M,2,0.2370504753713965,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormObedience_M,2,0.2370504753713965,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormRespect_M,2,0.8547758029816255,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormRespect_M,2,0.8547758029816255,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormRespect_M,2,0.8547758029816255,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormUnselfishness_M,2,0.4556167541949535,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormUnselfishness_M,2,0.4556167541949535,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,SocialNormUnselfishness_M,2,0.4556167541949535,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustAcquaintance_M,2,3.39639536798029,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustAcquaintance_M,2,3.39639536798029,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustAcquaintance_M,2,3.39639536798029,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustFamily_M,2,3.78512239423684,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustFamily_M,2,3.78512239423684,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustFamily_M,2,3.78512239423684,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustForeigner_M,2,2.79994141318499,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustForeigner_M,2,2.79994141318499,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustForeigner_M,2,2.79994141318499,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustNeighbor_M,2,2.89599118049611,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustNeighbor_M,2,2.89599118049611,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustNeighbor_M,2,2.89599118049611,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustPagan_M,2,2.758457494302145,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustPagan_M,2,2.758457494302145,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustPagan_M,2,2.758457494302145,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustStranger_M,2,2.43183060706788,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,57364.1628045343,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustStranger_M,2,2.43183060706788,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,1.5491775671641044,2013_2014_2015_2016_2017_2018_2019_2020_2021
AUS,TrustStranger_M,2,2.43183060706788,2012_2018,9,82.77222222222223,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,10,10,0,2013_2014_2015_2016_2017_2018,Australia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,1.7181497547361588,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,ConfGV_M,1,1.82335329341317,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,GDP per capita (current US$),9,5386.452966035828,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,ConfGV_M,1,1.82335329341317,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Government Effectiveness: Estimate,9,-0.1743138300047981,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,ConfGV_M,1,1.82335329341317,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Rule of Law: Estimate,9,-0.6512233548694187,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,ConfTV_M,1,2.36626746506986,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,GDP per capita (current US$),9,5386.452966035828,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,ConfTV_M,1,2.36626746506986,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Government Effectiveness: Estimate,9,-0.1743138300047981,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,ConfTV_M,1,2.36626746506986,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Rule of Law: Estimate,9,-0.6512233548694187,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,FightForCountry_M,1,0.668460710441335,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,GDP per capita (current US$),9,5386.452966035828,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,FightForCountry_M,1,0.668460710441335,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Government Effectiveness: Estimate,9,-0.1743138300047981,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,FightForCountry_M,1,0.668460710441335,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Rule of Law: Estimate,9,-0.6512233548694187,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,GeneralTrust_M,1,0.166495375128469,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,GDP per capita (current US$),9,5386.452966035828,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,GeneralTrust_M,1,0.166495375128469,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Government Effectiveness: Estimate,9,-0.1743138300047981,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,GeneralTrust_M,1,0.166495375128469,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Rule of Law: Estimate,9,-0.6512233548694187,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,IntPoli_M,1,2.92614770459082,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,GDP per capita (current US$),9,5386.452966035828,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,IntPoli_M,1,2.92614770459082,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Government Effectiveness: Estimate,9,-0.1743138300047981,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,IntPoli_M,1,2.92614770459082,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Rule of Law: Estimate,9,-0.6512233548694187,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,SocialNormObedience_M,1,0.0658682634730539,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,GDP per capita (current US$),9,5386.452966035828,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,SocialNormObedience_M,1,0.0658682634730539,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Government Effectiveness: Estimate,9,-0.1743138300047981,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,SocialNormObedience_M,1,0.0658682634730539,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,Rule of Law: Estimate,9,-0.6512233548694187,2013_2014_2015_2016_2017_2018_2019_2020_2021
AZE,SocialNormRespect_M,1,0.711576846307385,2011,9,43.39888888888889,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Azerbaijan,"Europe 
&
 Central Asia",3,Autoc,GDP per capita (current US$),9,5386.452966035828,2013_2014_2015_2016_2017_2018_2019_2020_2021
